date,close,high,low,open,volume,ticker
2020-03-11,145.9342041015625,149.80031771147364,143.57842451456716,149.2588783066117,56371600,MSFT
2020-03-12,132.09400939941406,145.7821669760473,131.63805829012034,138.0214317979302,93226400,MSFT
2020-03-13,150.87364196777344,153.799355549348,133.68032956461008,140.1112002373312,92727400,MSFT
2020-03-16,128.6363525390625,141.8685592719839,128.23739349861998,132.98692659116145,87905900,MSFT
2020-03-17,139.2278289794922,140.1112352341527,128.23740173973297,132.98693513750086,81059800,MSFT
2020-03-18,133.3668670654297,138.68634927369683,128.25637994155176,131.08709725869974,81593200,MSFT
2020-03-19,135.5611572265625,142.62844911064573,132.03699788391367,135.61814929503072,85922700,MSFT
2020-03-20,130.46963500976562,139.7312213571772,129.05426941663163,138.68631863816285,84866200,MSFT
2020-03-23,129.1683349609375,133.5284186057588,125.8816652354361,130.14673789897077,78975200,MSFT
2020-03-24,140.9091339111328,142.10602543854912,134.19330215103852,136.5490663326342,82516700,MSFT
2020-03-25,139.56027221679688,146.59908341404636,137.20450796995928,141.45059151845882,75638200,MSFT
2020-03-26,148.2899169921875,148.81236851080732,140.93763483465182,140.96613087253797,64568100,MSFT
2020-03-27,142.20101928710938,147.1310370046496,141.7260659731949,144.1483307730437,57042300,MSFT
2020-03-30,152.20355224609375,152.55502759461282,142.4955042449224,144.8037851504322,63420300,MSFT
2020-03-31,149.80979919433594,156.52563234720105,148.71739774047174,151.4151294187409,77927200,MSFT
2020-04-01,144.49032592773438,149.84779977411256,143.26495251632153,145.33574241165908,57969900,MSFT
2020-04-02,147.48248291015625,147.69146350670735,142.8279467020778,144.25280649978632,49630700,MSFT
2020-04-03,146.1241455078125,149.4963171018683,144.5662991410881,147.33053104311554,41243300,MSFT
2020-04-06,156.99102783203125,158.1594085938362,149.68624562051193,152.28899425920676,67111700,MSFT
2020-04-07,155.30027770996094,161.48416614859832,155.08178869624203,161.0947008574595,62769000,MSFT
2020-04-08,156.8580780029297,158.32092775680474,155.30972564119622,157.3710211779595,48318200,MSFT
2020-04-09,156.8676300048828,158.98591840256336,155.14830077888897,158.02651762025215,51385100,MSFT
2020-04-13,157.21905517578125,157.2760617539971,154.16986273762387,156.11717440218635,41905300,MSFT
2020-04-14,164.99876403808594,165.04626226424094,159.58429962815816,160.53420617356386,52874300,MSFT
2020-04-15,163.26998901367188,164.8753338600931,160.76223558628584,162.62404483836073,40940800,MSFT
2020-04-16,168.1714630126953,168.3994458213664,164.23885015327437,165.5687281288851,50479600,MSFT
2020-04-17,169.65330505371094,170.98316834305447,167.06004989785689,170.50821509765711,52765600,MSFT
2020-04-20,166.29067993164062,169.7958382972774,166.2241939936054,167.78204054561874,36669600,MSFT
2020-04-21,159.413330078125,164.97027490463032,157.78898343996238,164.8087925244848,56203700,MSFT
2020-04-22,164.82777404785156,165.28372509311845,162.26302948839455,162.8044686369448,34620200,MSFT
2020-04-23,162.83297729492188,166.29063651962912,162.34853017767068,165.38822820580504,32790800,MSFT
2020-04-24,165.80621337890625,165.8157072276836,162.15857521767563,163.4409405350451,34277600,MSFT
2020-04-27,165.33120727539062,168.03843174434013,164.61877749496904,167.7439630875399,33194400,MSFT
2020-04-28,161.3036651611328,166.87011937399518,160.9047060598675,166.79412509359793,34392700,MSFT
2020-04-29,168.54190063476562,168.7793772559572,163.26993123985068,164.54280245077612,51286600,MSFT
2020-04-30,170.23277282714844,171.36314953679909,167.40204064561368,170.98319268415977,53875900,MSFT
2020-05-01,165.8251953125,169.69130747870238,165.29323546301947,166.99357632410124,39370500,MSFT
2020-05-04,169.88128662109375,170.03327515016903,165.09376391061315,165.74920175962944,30372900,MSFT
2020-05-05,171.7051239013672,174.4503535890993,170.88820358800612,171.57213754777004,36839200,MSFT
2020-05-06,173.39593505859375,174.97278340842882,172.53153111485707,172.95898616297717,32139300,MSFT
2020-05-07,174.40286254882812,175.30527094576834,173.43395373066107,174.94430178922232,28316000,MSFT
2020-05-08,175.42872619628906,175.73270323488325,174.17485714814552,175.71370104636537,30877800,MSFT
2020-05-11,177.38555908203125,178.11697670899608,173.6904230840471,173.97538346108584,30892700,MSFT
2020-05-12,173.36744689941406,177.67052260190522,173.16797463195846,177.4425542962417,32038200,MSFT
2020-05-13,170.7457275390625,174.83032920522427,167.69652068640866,173.4054691701278,44711500,MSFT
2020-05-14,171.48663330078125,171.63862183186455,166.87958060148486,168.64640741566177,41873900,MSFT
2020-05-15,173.98489379882812,177.68952368706329,168.13346574945095,170.09027099782256,46610400,MSFT
2020-05-18,175.64724731445312,176.87262055157336,174.74483886920328,176.44516544534193,35264500,MSFT
2020-05-19,174.4313201904297,177.252543411684,174.29833387167523,175.76118337797442,26799100,MSFT
2020-05-20,176.85086059570312,177.03184785529155,175.21246950388453,176.0411853401111,31261300,MSFT
2020-05-21,174.7266387939453,177.81291307895333,174.5932820706001,176.6031677448123,29119500,MSFT
2020-05-22,174.80284118652344,175.70777736396283,173.878864430985,174.49803205422208,20826900,MSFT
2020-05-26,172.95489501953125,177.65096998396217,172.50719436134594,177.4985581567519,36073600,MSFT
2020-05-27,173.1835174560547,173.3549844144041,168.2207285103278,171.64990779458807,39517100,MSFT
2020-05-28,172.79296875,175.41248738313547,171.82137594021566,172.16429532449058,33810200,MSFT
2020-05-29,174.55517578125,175.52678301222977,171.84993125203522,174.05984460970063,42130400,MSFT
2020-06-01,174.15512084960938,174.317052979787,172.85012898389996,173.87887257152337,22622400,MSFT
2020-06-02,176.1363983154297,176.2221245092737,172.7453154342231,175.50771049099285,30794600,MSFT
2020-06-03,176.5650634765625,177.11754545638277,174.86952184719328,176.0506917214427,27311000,MSFT
2020-06-04,174.24082946777344,177.02227987283794,173.65025181324634,175.5553560250542,28761800,MSFT
2020-06-05,178.31773376464844,178.8225851682966,173.37398649610316,173.95504380489692,39893600,MSFT
2020-06-08,179.42269897460938,179.60368618388102,175.6886968023401,177.11752483159168,33211600,MSFT
2020-06-09,180.79440307617188,181.651694207209,178.37491244759534,179.07980627930513,29783900,MSFT
2020-06-10,187.50035095214844,189.10064603035806,181.9469704923257,182.0612866274209,43872300,MSFT
2020-06-11,177.4319305419922,186.47164305333587,177.241422978696,183.9664402531399,52854700,MSFT
2020-06-12,178.8321533203125,182.62330696543887,176.39360750554295,181.49928782354135,43373600,MSFT
2020-06-15,179.97518920898438,181.7659917395545,175.2790999776886,175.82206163060056,32770200,MSFT
2020-06-16,184.38552856445312,186.30015317328437,182.37564292571702,183.7377855376434,42556700,MSFT
2020-06-17,185.0237579345703,187.00506839796026,184.49985127974222,185.7762678316549,25687800,MSFT
2020-06-18,187.0050506591797,187.166982785349,184.79512262836676,184.79512262836676,23061600,MSFT
2020-06-19,185.8905487060547,189.83411407758476,185.14755918205572,189.1673304707642,44441100,MSFT
2020-06-22,191.0533905029297,191.23436320106813,185.96675100741712,186.50017788250193,32818900,MSFT
2020-06-23,192.3297882080078,194.2729879977729,191.87255275823534,192.50124060057937,30917400,MSFT
2020-06-24,188.45291137695312,193.6062219286943,187.23364580385098,192.03451671588377,36740600,MSFT
2020-06-25,190.83432006835938,191.09151325340733,186.19539512120477,188.41484367523898,27803900,MSFT
2020-06-26,187.0145721435547,190.4056555951069,185.63337438286644,190.2532437572232,54675800,MSFT
2020-06-29,189.02447509765625,189.11020131374772,184.36649507102788,186.49068256690614,26701600,MSFT
2020-06-30,193.8538818359375,194.7016526637686,188.35766642321764,188.49102314215313,34310300,MSFT
2020-07-01,194.9874267578125,196.5591465629425,192.1964558697461,193.50144769462975,32061200,MSFT
2020-07-02,196.4734344482422,198.14993581798953,195.27322376882336,195.9209523636477,29315800,MSFT
2020-07-06,200.70272827148438,201.11233324014438,198.2165666631552,198.9214604627047,31897600,MSFT
2020-07-07,198.36898803710938,204.48437118224155,198.12132970713935,200.46459988972657,33600700,MSFT
2020-07-08,202.731689453125,203.14127992845096,198.78812386849197,200.1026505749674,33600000,MSFT
2020-07-09,204.15097045898438,206.11322543452593,201.43619119450554,206.06559492317183,33121700,MSFT
2020-07-10,203.53182983398438,203.9223797300993,201.06472308791984,203.48419931632273,26177600,MSFT
2020-07-13,197.2449493408203,205.56072421944813,196.70198772488052,204.30334860450756,38135600,MSFT
2020-07-14,198.46426391601562,198.94054003337126,192.4441268159393,196.34959679217306,37591800,MSFT
2020-07-15,198.16897583007812,201.30288106397543,195.30179861452493,199.61685940848528,32179400,MSFT
2020-07-16,194.24441528320312,195.93995679553132,192.7108058776938,195.65418826917232,29940700,MSFT
2020-07-17,193.25381469726562,195.31131661266934,191.8345065419836,194.76836936138608,31635300,MSFT
2020-07-20,201.5600128173828,202.2267963230071,193.37757993653867,195.27316368483304,36884800,MSFT
2020-07-21,198.84524536132812,203.78899294881228,198.15940670556205,203.52227953099117,37990400,MSFT
2020-07-22,201.70291137695312,202.22681794982566,198.50233567288583,199.27390056439273,49605700,MSFT
2020-07-23,192.92990112304688,200.91229258668062,192.55840637545583,197.35927722794668,67457000,MSFT
2020-07-24,191.7487335205078,193.23471241579142,188.13855305601066,190.91048305248486,39827000,MSFT
2020-07-27,194.1777801513672,194.29208176915887,191.32964371811065,191.91070116654112,30160900,MSFT
2020-07-28,192.43463134765625,194.98746468926353,192.16791785031805,193.9491861078544,23251400,MSFT
2020-07-29,194.37779235839844,194.93979464709193,192.42505751425415,192.8918133073751,19632600,MSFT
2020-07-30,194.22535705566406,194.75879841254388,190.10081947244336,191.4629619263642,25079600,MSFT
2020-07-31,195.28273010253906,195.36847085085128,189.5674166446083,194.70167265292434,51044000,MSFT
2020-08-03,206.26565551757812,207.3134687948011,200.45509557830556,201.48385374099897,78983000,MSFT
2020-08-04,203.1698455810547,204.57963325518696,200.3312441892674,204.0080961402909,49280100,MSFT
2020-08-05,202.83645629882812,204.79871139406026,201.53146450991576,204.70345036554147,28806400,MSFT
2020-08-06,206.08465576171875,206.1036963389564,201.51240270569892,202.2649124807569,32656800,MSFT
2020-08-07,202.3982696533203,205.46548863137218,200.92181096572025,204.6558280531857,27820400,MSFT
2020-08-10,198.36898803710938,201.8267570415429,196.55914474048373,201.62671469191105,36716500,MSFT
2020-08-11,193.73004150390625,197.79742831175162,193.50142377829144,197.33068710729214,36446500,MSFT
2020-08-12,199.26434326171875,200.30262139113506,195.03501030965737,195.54938196351844,28013100,MSFT
2020-08-13,198.79763793945312,201.321909948508,198.27373133117436,199.50253178830027,22588900,MSFT
2020-08-14,198.98812866210938,199.6453919392723,197.6640818192709,198.85477194897427,17958900,MSFT
2020-08-17,200.3026885986328,201.169514645871,199.00721694022218,199.65496003682452,20184800,MSFT
2020-08-18,201.4552459716797,202.28396163565859,199.2834283776174,200.54078957348915,21336200,MSFT
2020-08-19,200.2330322265625,202.5246923005992,199.8033505157827,201.94223033756498,27627600,MSFT
2020-08-20,204.8927764892578,205.29381381902428,199.47875068251517,200.08029939219975,26981500,MSFT
2020-08-21,203.4031524658203,206.48732907015582,203.24082891505807,204.20522691779604,36249300,MSFT
2020-08-24,204.0429229736328,205.7903089925828,202.8397966101337,205.09325450359657,25460100,MSFT
2020-08-25,206.69737243652344,206.83105149514526,203.4795171590322,203.4795171590322,23043700,MSFT
2020-08-26,211.16612243652344,212.0636882339954,207.54722933961594,208.04375788990563,39600800,MSFT
2020-08-27,216.35101318359375,220.7146922620939,209.49514779937155,212.8275964636864,57602200,MSFT
2020-08-28,218.5758056640625,220.2277003121461,216.35099233448315,217.8787512019263,26292900,MSFT
2020-08-31,215.34840393066406,218.37529192711878,214.18347989796817,216.7520416656349,28774200,MSFT
2020-09-01,217.0098419189453,217.18170877943533,214.29804337071027,215.3292882434317,25725500,MSFT
2020-09-02,221.19207763671875,222.34745819379427,217.08621422726705,217.67821945804036,34080800,MSFT
2020-09-03,207.48995971679688,218.95776110393626,205.2556028872172,218.9195733210918,58400300,MSFT
2020-09-04,204.57766723632812,208.5021215523403,195.92668396583133,205.3892997487849,59664100,MSFT
2020-09-08,193.51084899902344,200.5481231847253,193.071609444414,197.17748739866187,52924300,MSFT
2020-09-09,201.75128173828125,205.14101948557266,197.3685013238326,198.2278794601493,45679000,MSFT
2020-09-10,196.0985107421875,205.04550944722897,194.89539903060142,203.7659930391178,35461500,MSFT
2020-09-11,194.8190155029297,199.21135322657878,192.15497713349296,197.8459033435166,33620100,MSFT
2020-09-14,196.13673400878906,199.75562740153794,194.81902968180668,195.01955560675427,30375800,MSFT
2020-09-15,199.35452270507812,200.30937721159538,197.5880360400518,199.010774499935,21823900,MSFT
2020-09-16,195.79298400878906,201.14016226576354,195.4014900352988,201.11151778672067,26328100,MSFT
2020-09-17,193.74961853027344,195.10551079079,190.93279938349954,191.0187328309429,34011300,MSFT
2020-09-18,191.34336853027344,194.45619018917904,187.3902699158646,193.6445722843672,55225300,MSFT
2020-09-21,193.39630126953125,193.55863942090826,187.5144062732065,188.287836395958,39839700,MSFT
2020-09-22,198.0559844970703,198.70529334933173,192.9570632684131,195.8025265449776,33517100,MSFT
2020-09-23,191.53427124023438,198.70523825617184,190.99955502187976,198.51425568968156,30803800,MSFT
2020-09-24,194.0169677734375,196.28952707803427,190.2070915104246,190.82775593197994,31202500,MSFT
2020-09-25,198.43792724609375,199.60283667261433,193.39628060658876,194.3606932585249,29437300,MSFT
2020-09-28,199.98480224609375,202.9735025909273,198.66709788985403,201.3597955621824,32004900,MSFT
2020-09-29,197.9031982421875,200.5863524369217,197.47351650129846,199.89885582352807,24221900,MSFT
2020-09-30,200.83462524414062,202.41012994138174,197.21571715131006,198.35199677037934,33829100,MSFT
2020-10-01,202.86842346191406,204.32934989722492,201.77988975384076,203.85192257666776,27158400,MSFT
2020-10-02,196.8814697265625,201.46477466051832,196.2608055027366,198.60975419873856,33154800,MSFT
2020-10-05,200.88232421875,200.910968692412,197.63580969444047,197.8649800536622,21331600,MSFT
2020-10-06,196.61419677734375,200.6914171417746,195.57340832290672,199.3928283273856,28554300,MSFT
2020-10-07,200.35714721679688,200.62450534554185,197.38754875759162,197.7121958325069,25681100,MSFT
2020-10-08,201.0733184814453,201.6557804718175,198.91535195429182,201.006471654224,19925800,MSFT
2020-10-09,206.06723022460938,206.11497588280443,201.69399310665412,201.69399310665412,26458000,MSFT
2020-10-12,211.40484619140625,213.75379540238984,207.02206617071406,208.9126745888685,40461400,MSFT
2020-10-13,212.79896545410156,215.0428803166582,210.47866045048664,212.66528634973199,28950800,MSFT
2020-10-14,210.88922119140625,214.09753374216916,209.23732654938445,212.93260977868263,23421700,MSFT
2020-10-15,209.743408203125,210.41180364703087,206.25817945216272,207.29898225402468,22733100,MSFT
2020-10-16,209.743408203125,212.25466641165193,209.41876106893184,210.21127772889514,26057900,MSFT
2020-10-19,204.5489959716797,212.26422448710105,204.0715685727298,210.46909280467258,27625800,MSFT
2020-10-20,204.95956420898438,207.55677026859448,203.46999314507534,206.0576559024547,22753500,MSFT
2020-10-21,205.10284423828125,207.12713205079888,203.49868036105715,203.49868036105715,22724900,MSFT
2020-10-22,205.18875122070312,206.3059296091729,202.14276202063672,204.27208418481786,22351500,MSFT
2020-10-23,206.46827697753906,206.51602263791943,203.53687992528793,205.32245397806003,18879600,MSFT
2020-10-26,200.5958709716797,206.57325596516677,198.70526280324816,204.19567715984522,37111600,MSFT
2020-10-27,203.622802734375,204.97869491274932,200.83462823899453,202.0377401401052,36700300,MSFT
2020-10-28,193.52996826171875,199.4118774599647,192.97616528668934,198.29469906700677,51195600,MSFT
2020-10-29,195.47789001464844,197.9987062868801,194.18883011308253,194.85724017755612,31432600,MSFT
2020-10-30,193.32943725585938,195.06726527827394,190.60809546277156,194.3129364566058,36953700,MSFT
2020-11-02,193.1957550048828,196.01257348222182,191.08551968739417,195.067262075214,30842200,MSFT
2020-11-03,197.11068725585938,198.72439434547238,193.95011991226437,194.6853622545586,27512000,MSFT
2020-11-04,206.62106323242188,208.46394087285225,202.830287893592,204.358061650324,42311800,MSFT
2020-11-05,213.2095184326172,214.00204965218953,211.16612977646565,212.0159499519229,36080100,MSFT
2020-11-06,213.62013244628906,214.23123897961761,208.18700591079525,212.2260379268585,25231900,MSFT
2020-11-09,208.53074645996094,217.82147990831737,208.04377574015598,214.3076211153665,44395000,MSFT
2020-11-10,201.48388671875,206.72604431159402,200.25213055602137,204.81633489532064,44045100,MSFT
2020-11-11,206.77381896972656,208.19654335969426,202.62019457864048,202.80161932982716,29440800,MSFT
2020-11-12,205.7139129638672,209.21822820406635,204.77815937346904,207.40400997799867,21593900,MSFT
2020-11-13,206.73558044433594,207.6045016953903,204.4916806999845,206.59235807105273,18621100,MSFT
2020-11-16,207.42311096191406,207.91009625072095,204.8354625277745,205.16965297683396,24953300,MSFT
2020-11-17,204.7781982421875,207.85281776565722,204.41534870013092,206.34415977168877,24154100,MSFT
2020-11-18,202.07839965820312,205.99397625190795,201.93478771122201,204.53879324931168,28372800,MSFT
2020-11-19,203.3612518310547,203.94523869108724,200.9774337417931,202.36560952624848,24792700,MSFT
2020-11-20,201.4178466796875,204.194169355236,201.0444789459679,203.15065627997777,22843100,MSFT
2020-11-23,201.14981079101562,203.23683717236528,199.28297191593805,201.9539852898068,25683500,MSFT
2020-11-24,204.73985290527344,205.11322061050996,199.95307996220436,200.65194472163236,33979700,MSFT
2020-11-25,204.74945068359375,206.10889264226566,203.39959162135418,205.93657580336972,21012900,MSFT
2020-11-27,206.0514373779297,207.04709439516884,204.91218300631596,205.68765254415658,14512200,MSFT
2020-11-30,204.94090270996094,205.60146510182233,201.84863688732,204.96962217882137,33064800,MSFT
2020-12-01,206.98965454101562,208.0523187829212,204.2516196677861,205.3621399555571,30904500,MSFT
2020-12-02,206.1855010986328,206.28124242302238,203.7251068290327,205.71640659011933,23724500,MSFT
2020-12-03,205.10365295410156,207.15239119571092,204.53880264294833,205.4578694783947,25120900,MSFT
2020-12-04,205.2185516357422,206.19505750838957,204.08886550697892,205.08452256365908,24666000,MSFT
2020-12-07,205.1515350341797,206.34822842550528,203.90698559365995,205.22812516419336,24620000,MSFT
2020-12-08,206.7981414794922,207.69805705197672,203.81120009683755,204.84514471577273,23284100,MSFT
2020-12-09,202.76768493652344,206.05140384207715,202.202849290483,205.98439662363234,32440600,MSFT
2020-12-10,201.54229736328125,203.99312283702398,201.3891171191543,202.7389906303878,26733300,MSFT
2020-12-11,204.16543579101562,204.2228893375298,200.1924200626549,201.0923357197763,30979400,MSFT
2020-12-14,205.0653839111328,206.98967630200812,203.80168324113518,204.01230245414715,28798400,MSFT
2020-12-15,204.9983673095703,206.23334844937955,203.18896750450304,205.9940097735343,27000600,MSFT
2020-12-16,209.92872619628906,210.7233323076712,205.5631913355503,205.5919108063652,35023300,MSFT
2020-12-17,210.06271362304688,211.47002584630346,208.6266819346683,210.4935202079465,32515800,MSFT
2020-12-18,209.2681427001953,210.32123862452005,206.80774892510524,209.2681427001953,63354900,MSFT
2020-12-21,213.09759521484375,214.44746894943657,208.0140437123075,208.2725335910342,37181900,MSFT
2020-12-22,214.38999938964844,216.00793106077268,212.3891317075916,213.19330609539352,22612200,MSFT
2020-12-23,211.59454345703125,214.0262180085377,211.38392425082907,213.59541130787824,18699600,MSFT
2020-12-24,213.2507781982422,214.0741038970455,211.76687536099413,211.97749458218158,10550600,MSFT
2020-12-28,215.3665008544922,216.39086269746974,213.50923056206076,214.87824065113975,17933500,MSFT
2020-12-29,214.59104919433594,217.49183275361256,214.04536461399422,216.65893884295096,17403200,MSFT
2020-12-30,212.2263946533203,216.00795761448887,212.0253583356928,215.62500694840796,20272300,MSFT
2020-12-31,212.93479919433594,213.49006659135375,210.31164244457688,212.2455027434222,20942100,MSFT
2021-01-04,208.40650939941406,213.49005960243176,205.64932368601973,213.04010180592445,37130100,MSFT
2021-01-05,208.60755920410156,209.20112898306692,206.50138202886356,207.9948528511583,23823000,MSFT
2021-01-06,203.19854736328125,207.25773679566413,202.90176972562557,203.1219572296807,35930700,MSFT
2021-01-07,208.98092651367188,209.98615175233365,204.59625535727284,204.9121695160989,27694500,MSFT
2021-01-08,210.25424194335938,211.17330891527592,207.7746966889817,209.35432615637777,22956200,MSFT
2021-01-11,208.21507263183594,209.5745145115379,207.4874737327891,209.1532761190525,23031300,MSFT
2021-01-12,205.76425170898438,207.84172439484524,204.22292456798172,207.26730569518543,23249300,MSFT
2021-01-13,207.11407470703125,207.5161618550956,204.8068467927867,204.8930198022847,20087100,MSFT
2021-01-14,203.93569946289062,208.1863566093762,203.66764131924498,206.70245392329073,29480800,MSFT
2021-01-15,203.58145141601562,205.36213157006432,202.9878962340234,204.41435985792472,31746500,MSFT
2021-01-19,207.20986938476562,207.72683453458131,203.562350037291,204.63458270836028,30480900,MSFT
2021-01-20,214.77294921875,216.16111060778343,208.0235956832945,208.4161146150016,37777300,MSFT
2021-01-21,215.37608337402344,216.64936685048048,212.93482602015692,215.11759352034807,30709400,MSFT
2021-01-22,216.31427001953125,220.25858092455158,216.17067267204894,217.39608539747118,30172700,MSFT
2021-01-25,219.74160766601562,219.98094632418085,214.6580569038777,219.34908876068727,33152100,MSFT
2021-01-26,222.42221069335938,224.19330805574725,220.26816270078035,221.97225283293037,49169600,MSFT
2021-01-27,222.9678955078125,230.1863578583069,220.32560189282918,227.85041013975058,69870600,MSFT
2021-01-28,228.74073791503906,232.29253006928437,225.0644995906523,225.5623280954357,49111200,MSFT
2021-01-29,222.06796264648438,227.8695287463664,221.48397580033387,225.92610022401175,42503100,MSFT
2021-02-01,229.4300537109375,232.15852051694344,222.51795143659126,225.03579903471945,33314200,MSFT
2021-02-02,229.2960205078125,231.97661660777806,228.51099724463657,231.0096936130651,25916300,MSFT
2021-02-03,232.63719177246094,234.63805958670622,229.05667994059564,229.35347216795947,27158100,MSFT
2021-02-04,231.68936157226562,232.86691814686066,230.11930074754287,232.31165077361996,25296100,MSFT
2021-02-05,231.87130737304688,232.9052522107318,230.16721716132736,231.9000268456431,18054800,MSFT
2021-02-08,232.12977600097656,233.2881669112596,230.5405638250113,232.78077013104104,22211900,MSFT
2021-02-09,233.37437438964844,234.3221462547254,231.08629709311842,231.55539157726378,23565000,MSFT
2021-02-10,232.46484375,235.43263415280472,230.61714183329966,234.55186970118112,22186700,MSFT
2021-02-11,234.0636749267578,234.6955179780866,231.8234536441525,234.34130138481862,15751100,MSFT
2021-02-12,234.5422821044922,234.83905965953178,232.37865160478628,233.52747407284002,16561100,MSFT
2021-02-16,233.3073272705078,235.6337066860198,232.56059180579354,234.5806107188213,26728500,MSFT
2021-02-17,234.32447814941406,234.43003030313588,231.19631876722457,231.56095614221252,21653500,MSFT
2021-02-18,233.93104553222656,234.06538330037233,231.1195427268476,232.02153115942008,16925600,MSFT
2021-02-19,231.22506713867188,233.99819366694103,230.4670068908638,233.89264153022282,25262600,MSFT
2021-02-22,225.02627563476562,228.30796711343328,223.0016046610061,227.81859707737652,36446900,MSFT
2021-02-23,223.8365020751953,225.33341290970458,219.48009270633426,221.015394129365,30228700,MSFT
2021-02-24,225.064697265625,225.68840512166148,219.7391387901833,220.7082886727813,26339700,MSFT
2021-02-25,219.7295379638672,225.10306244701493,218.6644263196848,222.69457334247465,39542200,MSFT
2021-02-26,222.98243713378906,225.8515106145448,220.25727707694503,222.16680571732493,37819200,MSFT
